0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301
20170101,18322800640,20170108,17134199808,20170115,15607600128,20170122,17472399360,20170129,17450999808,20170205,19413899264,20170212,18892699648,20170219,19860500480,20170226,21889099776,20170305,24272099328,20170312,24260100096,20170319,23833399296,20170326,23537999872,20170402,27719800832,20170409,27841400832,20170416,28824600576,20170423,29611300864,20170430,36934901760,20170507,48488898560,20170514,55168598016,20170521,73963102208,20170528,72521801728,20170604,93024903168,20170611,1.12504E+11,20170618,1.10466E+11,20170625,1.05379E+11,20170702,99121397760,20170709,93564600320,20170716,67118899200,20170723,95274000384,20170730,89190703104,20170806,1.12189E+11,20170813,1.35821E+11,20170820,1.44837E+11,20170827,1.59031E+11,20170903,1.65141E+11,20170910,1.43953E+11,20170917,1.23692E+11,20170924,1.28519E+11,20171001,1.48923E+11,20171008,1.52374E+11,20171015,1.73678E+11,20171022,1.71955E+11,20171029,1.7777E+11,20171105,1.99324E+11,20171112,1.93302E+11,20171119,2.37537E+11,20171126,2.94881E+11,20171203,3.3779E+11,20171210,4.11039E+11,20171217,5.87101E+11,20171224,5.39815E+11,20171231,6.12925E+11,20180107,8.28537E+11,20180114,7.05002E+11,20180121,5.63229E+11,20180128,5.95276E+11,20180204,3.95171E+11,20180211,4.00146E+11,20180218,4.81325E+11,20180225,4.30344E+11,20180304,4.70508E+11,20180311,3.88833E+11,20180318,3.18403E+11,20180325,3.28953E+11,20180401,2.55106E+11,20180408,2.66446E+11,20180415,3.36831E+11,20180422,3.87669E+11,20180429,4.38901E+11,20180506,4.55619E+11,20180513,4.07063E+11,20180520,3.90877E+11,20180527,3.26272E+11,20180603,3.51363E+11,20180610,2.96783E+11,20180617,2.78323E+11,20180624,2.51627E+11,20180701,2.57235E+11,20180708,2.74714E+11,20180715,2.55341E+11,20180722,2.80474E+11,20180729,2.97865E+11,20180805,2.56686E+11,20180812,2.13678E+11,20180819,2.16981E+11,20180826,2.15737E+11,20180902,2.37967E+11,20180909,1.95409E+11,20180916,2.03236E+11,20180923,2.26075E+11,20180930,2.23279E+11,20181007,2.185E+11,20181014,1.99993E+11,20181021,2.0949E+11,20181028,2.09925E+11,20181104,2.10101E+11,20181111,2.12942E+11,20181118,1.85938E+11,20181125,1.29411E+11,20181202,1.34537E+11,20181209,1.14611E+11,20181216,1.03215E+11,20181223,1.34384E+11,20181230,1.30661E+11,20190106,1.38252E+11,20190113,1.17375E+11,20190120,1.20077E+11,20190127,1.18717E+11,20190203,1.1375E+11,20190210,1.23173E+11,20190217,1.23344E+11,20190224,1.2741E+11,20190303,1.29548E+11,20190310,1.34854E+11,20190317,1.39705E+11,20190324,1.40267E+11,20190331,1.44327E+11,20190407,1.81795E+11,20190414,1.76229E+11,20190421,1.77997E+11,20190428,1.71112E+11,20190505,1.83343E+11,20190512,2.09398E+11,20190519,2.54611E+11,20190526,2.68138E+11,20190602,2.76744E+11,20190609,2.44106E+11,20190616,2.81571E+11,20190623,3.26258E+11,20190630,3.12732E+11,20190707,3.28562E+11,20190714,2.78818E+11,20190721,2.90244E+11,20190728,2.64829E+11,20190804,2.92943E+11,20190811,3.00011E+11,20190818,2.707E+11,20190825,2.64064E+11,20190901,2.52012E+11,20190908,2.67691E+11,20190915,2.66407E+11,20190922,2.6544E+11,20190929,2.14537E+11,20191006,2.14382E+11,20191013,2.242E+11,20191020,2.22732E+11,20191027,2.52528E+11,20191103,2.47073E+11,20191110,2.46162E+11,20191117,2.35193E+11
BTC,16050414526,BTC,14661965038,BTC,13234843181,BTC,14905434977,BTC,14834382393,BTC,16588243547,BTC,16146284920,BTC,16946921164,BTC,18860276478,BTC,20526235191,BTC,19801180014,BTC,16821627032,BTC,15698467117,BTC,17911979952,BTC,19320529717,BTC,19255379994,BTC,19665991520,BTC,21975158882,BTC,26053095263,BTC,29540321254,BTC,33361050414,BTC,35264179896,BTC,41124195603,BTC,48471351909,BTC,41788447639,BTC,42494976234,BTC,41167090927,BTC,41397103733,BTC,31748976616,BTC,44957797776,BTC,45435928834,BTC,53006437221,BTC,67230609742,BTC,67520408829,BTC,72441911150,BTC,75812212996,BTC,68263777323,BTC,59378025802,BTC,61082049549,BTC,73094850250,BTC,76589269102,BTC,94402965837,BTC,99981950652,BTC,1.02483E+11,BTC,1.23449E+11,BTC,99226239529,BTC,1.34124E+11,BTC,1.55851E+11,BTC,1.89303E+11,BTC,2.58616E+11,BTC,3.20576E+11,BTC,2.33414E+11,BTC,2.37467E+11,BTC,2.76635E+11,BTC,2.31413E+11,BTC,1.9509E+11,BTC,1.98391E+11,BTC,1.39434E+11,BTC,1.37065E+11,BTC,1.7804E+11,BTC,1.63204E+11,BTC,1.94567E+11,BTC,1.6201E+11,BTC,1.39202E+11,BTC,1.43914E+11,BTC,1.16027E+11,BTC,1.19163E+11,BTC,1.41427E+11,BTC,1.49586E+11,BTC,1.60182E+11,BTC,1.64317E+11,BTC,1.48588E+11,BTC,1.45109E+11,BTC,1.25695E+11,BTC,1.31808E+11,BTC,1.15948E+11,BTC,1.11135E+11,BTC,1.05647E+11,BTC,1.09366E+11,BTC,1.16097E+11,BTC,1.09075E+11,BTC,1.27337E+11,BTC,1.41186E+11,BTC,1.21526E+11,BTC,1.0879E+11,BTC,1.12032E+11,BTC,1.15585E+11,BTC,1.25428E+11,BTC,1.08747E+11,BTC,1.12562E+11,BTC,1.1599E+11,BTC,1.14608E+11,BTC,1.14299E+11,BTC,1.08973E+11,BTC,1.12369E+11,BTC,1.12518E+11,BTC,1.10689E+11,BTC,1.11373E+11,BTC,97753742391,BTC,69749231722,BTC,72050487506,BTC,62942160928,BTC,56685436644,BTC,69741217417,BTC,67475512827,BTC,71206795853,BTC,62106461671,BTC,62990143284,BTC,62737274093,BTC,60681847608,BTC,64694025951,BTC,64453368779,BTC,66897483404,BTC,67592376373,BTC,69475297370,BTC,70821939585,BTC,70823042992,BTC,72339379036,BTC,91674230186,BTC,91188595341,BTC,93847052256,BTC,93391244395,BTC,1.02494E+11,BTC,1.2339E+11,BTC,1.45185E+11,BTC,1.53725E+11,BTC,1.55077E+11,BTC,1.36465E+11,BTC,1.59769E+11,BTC,1.9297E+11,BTC,1.92442E+11,BTC,2.03882E+11,BTC,1.82742E+11,BTC,1.88987E+11,BTC,1.70462E+11,BTC,1.95908E+11,BTC,2.05942E+11,BTC,1.85023E+11,BTC,1.8145E+11,BTC,1.74768E+11,BTC,1.8715E+11,BTC,1.85618E+11,BTC,1.80784E+11,BTC,1.4559E+11,BTC,1.43608E+11,BTC,1.49701E+11,BTC,1.48027E+11,BTC,1.72087E+11,BTC,1.66495E+11,BTC,1.63364E+11,BTC,1.54862E+11
ETH,715049311,ETH,902575822,ETH,870948698,ETH,943569736,ETH,926552552,ETH,1005857528,ETH,1012462600,ETH,1136005587,ETH,1296037260,ETH,1727144315,ETH,2102277995,ETH,4022864777,ETH,4553738355,ETH,4404479830,ETH,3918560858,ETH,4422648656,ETH,4412125233,ETH,7206674282,ETH,8592855815,XRP,8435849097,ETH,14500384779,ETH,15689184270,ETH,22622230133,ETH,31473955353,ETH,34398156576,ETH,28138433535,ETH,26776232589,ETH,22559148764,ETH,14687420857,ETH,21127274384,ETH,18545654963,ETH,24541942940,ETH,28011768699,ETH,28375090433,ETH,32799992245,ETH,32807154396,ETH,27300079135,ETH,23835922185,ETH,26780648760,ETH,28694713714,ETH,29322704975,ETH,32018241280,ETH,28144819411,ETH,29106822642,ETH,28307017397,ETH,29463562936,ETH,33961408308,ETH,45235669733,ETH,44776400551,ETH,42520468651,ETH,69409040636,ETH,67019273767,XRP,89121967114,XRP,1.30854E+11,ETH,1.32555E+11,ETH,1.01944E+11,ETH,1.21201E+11,ETH,81310528444,ETH,79476533545,ETH,90267837295,ETH,82659638142,ETH,84923238673,ETH,70981360553,ETH,52934152416,ETH,51598040699,ETH,37413358767,ETH,39530578423,ETH,52555416036,ETH,61556074857,ETH,68289133715,ETH,78656648100,ETH,72923323848,ETH,71224190800,ETH,57099062855,ETH,61740777137,ETH,52645898058,ETH,50114969989,ETH,45897146732,ETH,45585861645,ETH,49191159975,ETH,45306414995,ETH,46360031062,ETH,47133882529,ETH,41521726568,ETH,32368741254,ETH,30514008712,ETH,27953037379,ETH,29942684303,ETH,20058748800,ETH,22500728872,ETH,24957291540,ETH,23817856185,ETH,23161718295,ETH,20075363763,ETH,21071616504,ETH,21123940032,ETH,21371396110,ETH,21798477538,XRP,20557660381,XRP,15104629872,XRP,14825428858,XRP,12825284624,XRP,11784050729,XRP,15145652798,XRP,15076740856,ETH,16442429109,XRP,13045216854,XRP,13181215054,XRP,12737591539,XRP,12445862137,ETH,13080881910,ETH,14014695490,ETH,14263873721,ETH,13900679027,ETH,14384860876,ETH,14739201597,ETH,14434995337,ETH,14925533137,ETH,18424576820,ETH,17734050269,ETH,17983602095,ETH,16650076837,ETH,17317292591,ETH,19864635091,ETH,27733299057,ETH,28371943145,ETH,28732949885,ETH,24806123509,ETH,28677606760,ETH,32819043043,ETH,31020295932,ETH,32650611906,ETH,24328422207,ETH,24141704293,ETH,22616386468,ETH,23867371249,ETH,23183002869,ETH,20884307088,ETH,20080495261,ETH,18461846968,ETH,19525276831,ETH,20451239362,ETH,22815755536,ETH,18405401315,ETH,18697637484,ETH,19688808994,ETH,18997957789,ETH,19957408085,ETH,19777347724,ETH,20559121065,ETH,20102654601
XRP,231408729,XRP,226499204,XRP,247328402,XRP,247414436,XRP,235949678,XRP,237439104,XRP,232223712,XRP,217744959,XRP,210650147,DASH,302400533,DASH,551935417,DASH,776515978,DASH,673067501,XRP,2294349437,XRP,1276312706,XRP,1255908237,XRP,1184980195,XRP,1955141864,XRP,5380678177,ETH,8317152705,XRP,12954690958,XRP,8780281574,XRP,11563834773,XRP,10453873065,XRP,10897410834,XRP,11427040791,XRP,9934661326,XRP,8937821089,XRP,5669253182,XRP,7469032508,XRP,6328093857,XRP,6918935142,XRP,6446782517,BCH,11764310194,BCH,10274652063,BCH,10058458983,BCH,8900563273,BCH,6964753012,BCH,6994246279,XRP,7919237266,XRP,10805036261,XRP,10171687749,XRP,7867259463,XRP,7813623296,BCH,10573190957,BCH,23332947817,BCH,19703715143,BCH,29200980119,BCH,26263314821,BCH,22291644760,BCH,31409971010,BCH,48988237688,ETH,73170132772,ETH,1.11671E+11,XRP,72101005312,XRP,53461573183,XRP,54219480888,XRP,31819952005,XRP,39171342534,XRP,43708327735,XRP,36885425537,XRP,39308508026,XRP,32490170524,XRP,25752735324,XRP,25093610596,XRP,18964013319,XRP,19562828478,XRP,26702639267,XRP,34036649920,XRP,34165954382,XRP,34140866995,XRP,29225830442,XRP,27442552171,XRP,23822837458,XRP,26339121770,XRP,23080617115,XRP,20730009723,XRP,18734914484,XRP,18113883122,XRP,18757593311,XRP,17506888639,XRP,17664968594,XRP,17822034801,XRP,17041936839,XRP,11706265755,XRP,13543257516,XRP,12797080609,XRP,13581073195,XRP,11049706905,XRP,11192950285,XRP,22718615346,XRP,23187793631,XRP,19250423140,XRP,16130498307,XRP,18266671576,XRP,18591272469,XRP,18602749468,XRP,20340485947,ETH,18288454538,ETH,12043942554,ETH,12053770487,ETH,9866414732,ETH,8853567311,ETH,13595887732,ETH,14560066114,XRP,15028369642,ETH,12199288487,ETH,12483136112,ETH,11861671822,ETH,11254870706,XRP,12758715490,XRP,12501307769,XRP,12469397085,XRP,12949767221,XRP,12972692491,XRP,13159356178,XRP,12874448652,XRP,12896872922,XRP,15021731305,XRP,13741639599,XRP,13533407430,XRP,12493351058,XRP,12724692457,XRP,13064438400,XRP,17599092589,XRP,17200982210,XRP,18761924960,XRP,16399949893,XRP,18170284661,XRP,19903281582,XRP,16873846275,XRP,16900947895,XRP,13043521742,XRP,14190843704,XRP,13376153627,XRP,13712472285,XRP,12943909474,XRP,12122901988,XRP,11589356109,XRP,11092364972,XRP,11308589245,XRP,11256389684,XRP,12009356968,XRP,10399003153,XRP,11112666133,XRP,11990204703,XRP,12721101190,XRP,12892254871,XRP,12596463117,XRP,12132388502,XRP,11485052604
LTC,221718486,LTC,196709850,LTC,193747483,LTC,190064851,LTC,190910487,LTC,200776961,LTC,187313671,LTC,187593056,DASH,200284955,XRP,229273993,XMR,236821271,XMR,329388123,XRP,356889236,DASH,411019230,DASH,467186996,DASH,545099764,LTC,707832279,LTC,799087242,LTC,1544711755,LTC,1476620105,XEM,2196370035,XEM,1873133674,XEM,1940053582,ETC,1995251220,LTC,2376273084,LTC,2271525851,LTC,2153779043,LTC,2574187082,LTC,2128385515,LTC,2296963846,LTC,2111805504,BCH,3637260519,BCH,4914960174,XRP,6086526581,XRP,7783592843,XRP,8773480075,XRP,8168408464,XRP,6840277227,XRP,6740350718,BCH,6909645337,BCH,5707261397,BCH,5260114446,BCH,5541349514,BCH,7569660907,XRP,7785503581,XRP,7603783907,XRP,8922489247,XRP,9610065184,XRP,9754506575,MIOTA,11479620758,XRP,28216285884,XRP,40441548673,BCH,42774236531,BCH,47096266035,BCH,43181925878,BCH,30068660781,BCH,29576617428,BCH,19752882682,BCH,20654171635,BCH,25249628749,BCH,20012915872,BCH,21914233031,BCH,19482405555,BCH,15971703987,BCH,16473443673,BCH,10963857059,BCH,11180539730,BCH,13332957595,BCH,20527052901,BCH,24630734737,BCH,30217561068,BCH,25571632031,BCH,22139404426,BCH,17098548974,BCH,20088725030,BCH,16138142000,BCH,14646868570,BCH,12890452773,BCH,12728748267,BCH,12943531335,BCH,12463683145,BCH,13605908368,BCH,14311866564,BCH,12253191129,BCH,9871595610,BCH,9860904948,BCH,9053490779,BCH,11191425040,BCH,8343616255,BCH,7793979471,BCH,8485331559,BCH,9208791087,BCH,8998850692,BCH,7643830412,BCH,7799357920,BCH,7687031523,BCH,9769868993,BCH,9308507868,BCH,6746081388,BCH,3225994893,XLM,3070486824,XLM,2382715091,USDT,1868184263,BCH,3464468332,BCH,2869903438,BCH,2928444441,BCH,2219291825,BCH,2177598900,BCH,2161816591,EOS,2152844813,LTC,2828937241,LTC,2658324155,EOS,3254300690,EOS,3220736332,LTC,3478033205,LTC,3731425001,LTC,3675521098,EOS,3786438263,BCH,5662007844,BCH,5117349387,BCH,5153508007,BCH,4535543220,BCH,5222388151,BCH,6294245390,BCH,7498997884,BCH,7706274017,BCH,7906527803,LTC,7156126160,LTC,8536706967,LTC,8536077179,LTC,7636046758,LTC,7527688155,LTC,5625773339,LTC,6253213998,LTC,5643415873,BCH,5982644434,BCH,6032155088,BCH,5682902163,BCH,5490872606,BCH,5076312771,BCH,5523893244,BCH,5477821378,BCH,5554995552,USDT,4131364185,USDT,4157697859,USDT,4128347941,USDT,4119901026,BCH,4723673729,BCH,5296136970,BCH,5313685658,BCH,4869324517
XMR,190983552,XMR,184338567,XMR,148071626,XMR,168170866,XMR,175245126,XMR,177837166,XMR,171823233,XMR,181243461,LTC,191185412,XMR,213467860,XRP,233250020,XRP,258098177,XMR,278199250,LTC,390795690,LTC,440413283,LTC,542862913,DASH,499348346,DASH,664882750,XEM,893949821,XEM,1133516013,LTC,1346702262,ETC,1485172406,ETC,1612317546,XEM,1962153643,ETC,2046194288,ETC,1990808257,ETC,1668376593,ETC,1518488330,ETC,1327394023,XEM,1495223567,XEM,1444499239,LTC,2360944163,LTC,2402844118,MIOTA,2618887032,LTC,3220426376,LTC,4054988820,LTC,3257754253,LTC,2568944684,LTC,2527744023,LTC,2901079182,LTC,2832003112,LTC,3495463291,LTC,3038822953,LTC,3060678892,LTC,2939686652,DASH,4120001306,LTC,3858886714,BTG,6115594817,DASH,5944766231,XRP,9194070525,LTC,17323837062,LTC,15028951029,ADA,18659588487,ADA,26147944638,ADA,20800295949,ADA,15897526388,ADA,17378564760,ADA,9834219715,ADA,9587021718,LTC,11925651798,LTC,12209954707,LTC,11862054985,LTC,10502772246,LTC,8580212638,LTC,8931031385,LTC,6440317479,LTC,6589375277,LTC,7407712992,EOS,9199187413,EOS,17769418732,EOS,14658768268,EOS,12764870762,EOS,12169885821,EOS,11049148501,EOS,13102392599,EOS,10204700477,EOS,9359095794,EOS,7250008490,EOS,7286573184,EOS,7809915613,EOS,6634803936,EOS,7076309959,EOS,7478152383,EOS,6394252720,EOS,4544058160,EOS,4809090365,EOS,4489856790,EOS,5980466213,EOS,4502061476,EOS,4911144232,EOS,5456168597,EOS,5182995902,EOS,5219176099,EOS,4682828932,EOS,4914616840,EOS,4916585630,EOS,4938414324,XLM,5181330322,XLM,4811429400,XLM,3056466571,BCH,3010194661,BCH,1918499081,XLM,1844147765,EOS,2556251264,EOS,2430234521,EOS,2605701211,EOS,2048265249,EOS,2145396773,EOS,2153656962,BCH,2091663603,EOS,2572785405,EOS,2611983794,LTC,2708358746,LTC,2937680218,EOS,3385724370,EOS,3421714410,EOS,3313261401,LTC,3714371560,LTC,5653406711,LTC,5087597683,EOS,4753646754,EOS,4453565070,LTC,4683927727,LTC,5221525879,EOS,5924726752,LTC,6902346395,EOS,7132765224,BCH,6795928982,BCH,7642032028,BCH,8481134641,BCH,7137232211,BCH,7362894509,BCH,5060555564,BCH,5744869635,BCH,5562469266,LTC,5868857449,LTC,5655924170,LTC,4809876077,LTC,4563612040,LTC,4177872605,LTC,4459610897,LTC,4448378327,LTC,4597645596,BCH,3974487247,BCH,4031015785,BCH,4046676734,BCH,4063978004,USDT,4125469824,USDT,4126314409,USDT,4119110881,USDT,4142844476
ETC,122202804,ETC,126922211,ETC,104366382,ETC,121843512,ETC,114709675,ETC,122956425,DASH,119972081,DASH,160337877,XMR,166672355,LTC,195313674,LTC,192735021,LTC,198853206,ETC,208203057,XMR,286498059,XMR,294982924,XMR,292679408,ETC,321811051,ETC,594208137,DASH,774009625,DASH,655214306,ETC,863422277,LTC,1242754871,LTC,1436514968,LTC,1710729366,XEM,1782298118,XEM,1594635218,XEM,1433802053,DASH,1450959009,DASH,985597401,ETC,1480463001,ETC,1298613419,XEM,2234863490,NEO,2332277489,XEM,2442972064,DASH,2728163508,XEM,2765377074,DASH,2416792514,DASH,2373797302,DASH,2514577588,DASH,2397361021,DASH,2301845843,DASH,2359592290,DASH,2105679308,DASH,2172392017,DASH,2095468229,LTC,3174661131,DASH,3405228769,DASH,4794261360,LTC,5479548242,LTC,8063855847,ADA,13300876468,ADA,10112315917,LTC,12663197417,XEM,16584480284,LTC,13069643557,LTC,10446768151,XLM,11335893212,LTC,8151907849,LTC,8220589671,ADA,9997956709,ADA,8919771023,ADA,7798526587,NEO,5927200394,NEO,4257595215,EOS,4901279855,EOS,4335133899,EOS,4663651799,EOS,6677275079,LTC,8249634515,ADA,9464859144,LTC,9692237656,LTC,8172172290,LTC,7910018538,LTC,6692979337,LTC,7131021785,LTC,6093553543,LTC,5480224167,LTC,4614286042,LTC,4591722923,LTC,4722977737,LTC,4532784781,XLM,5321007111,XLM,5787856978,XLM,4584030778,XLM,4197308550,XLM,4180907787,XLM,4033180958,XLM,4219203425,XLM,3621056476,XLM,3879103115,XLM,5288807754,XLM,4877860474,XLM,4610262539,XLM,3969753477,XLM,4566986082,XLM,4400035563,XLM,4570228155,EOS,4933410534,EOS,4157283332,EOS,3035989940,EOS,2582234218,USDT,1885200219,EOS,1735542213,XLM,2425398421,XLM,2250048215,LTC,2354185201,XLM,1981659222,USDT,2050721693,USDT,2034836041,USDT,2020950151,BCH,2247451285,BCH,2197907885,BCH,2297963405,BCH,2322338739,BCH,2346643092,BCH,2759201463,BCH,2935530185,BCH,2990730945,EOS,4943668666,EOS,5025377120,LTC,4751522317,LTC,4291106337,EOS,4624937770,EOS,4852039932,LTC,5895349549,EOS,6309219233,LTC,7117549253,EOS,5668525581,EOS,6429801585,EOS,6669765157,EOS,5312121572,EOS,5495328928,BNB,4083399701,BNB,4746909287,BNB,4329390810,BNB,4285994667,BNB,4675006646,BNB,4344520680,BNB,4064461677,USDT,4026198550,USDT,4092580762,USDT,4123580642,USDT,4118866621,LTC,3441861229,LTC,3513746874,LTC,3599137699,LTC,3488800281,LTC,3807830063,LTC,3728676102,LTC,4063643936,LTC,3794900734
DASH,78524020,DASH,87970406,DASH,87076315,DASH,106448354,DASH,109461592,DASH,120801545,ETC,108822631,ETC,108831949,ETC,111373909,ETC,125058655,ETC,127662773,ETC,172741633,LTC,204508708,ETC,238854799,ETC,239351007,ETC,238129070,XEM,282965742,XEM,458693314,ETC,651119403,ETC,625419267,DASH,745882849,DASH,792047347,DASH,1052615781,DASH,1385073979,DASH,1426442712,MIOTA,1308995122,DASH,1283557618,XEM,1376932517,XEM,875642069,DASH,1422096914,DASH,1288933999,ETC,1447320376,XEM,2316049665,LTC,2429289241,MIOTA,2558144714,DASH,2685795201,XEM,2312772274,XEM,1836606681,XEM,1945387020,XEM,2215621590,XEM,1753266290,XEM,1865697384,XEM,1907543465,XEM,1812029332,NEO,1714730816,XMR,1900534936,NEO,2583905964,LTC,4640578368,BTG,5350823032,DASH,5334096640,MIOTA,10921183750,MIOTA,9674915210,MIOTA,9869763788,LTC,15766509797,XEM,12523573993,XEM,9599050998,LTC,10656048011,NEO,6984561729,XLM,6820026373,XLM,8317771048,NEO,7700129051,NEO,7758290939,ADA,5794636092,XLM,4078459534,ADA,4786259578,ADA,3908969400,ADA,4060161049,ADA,5739987810,ADA,7403090922,LTC,8650931430,ADA,9075008460,ADA,7412297487,ADA,6640859234,XLM,5134530874,ADA,5915377308,XLM,4607300208,XLM,4318394030,XLM,3632490995,XLM,3725316564,XLM,3936673706,XLM,4126123409,LTC,4783253117,LTC,4845428769,LTC,4305371522,LTC,3430381755,LTC,3355767781,LTC,3326564155,LTC,3815602835,LTC,3197783033,LTC,3322793845,LTC,3585373356,LTC,3578366271,LTC,3409619932,LTC,3064782038,LTC,3112804524,LTC,3060376979,LTC,3164414395,LTC,3036597315,LTC,2506544313,LTC,1832204952,LTC,2002705712,EOS,1841702984,LTC,1525579986,LTC,1997631552,LTC,1912263648,XLM,2306881891,USDT,1967105373,XLM,2002863078,LTC,1962484749,LTC,2016740848,USDT,2029926999,USDT,2023392364,USDT,2045808840,USDT,2043328705,BNB,2046259504,BNB,2225087469,BNB,2440268717,BNB,2456689309,BNB,2697901876,BNB,2751795497,BNB,3415575669,BNB,3232825508,BNB,3249853031,BNB,2940727441,BNB,4152372616,BNB,4814769248,BNB,4683362944,BNB,4314081087,BNB,4574470640,BNB,5242513179,BNB,4580083462,BNB,4692823028,USDT,3916691732,USDT,4030144850,USDT,4036568223,USDT,4046865535,USDT,4033923480,USDT,4057444466,USDT,4047319907,BNB,3354720068,EOS,3514317860,EOS,3790231233,EOS,3575680045,EOS,2611476257,EOS,2760544954,EOS,2920280356,BNB,2867774149,EOS,3130088275,BNB,3142781986,EOS,3368114310,EOS,3218347132
REP,43994860,REP,50153107,MAID,48713594,MAID,54574183,MAID,60747730,MAID,67984389,MAID,81990000,MAID,86427840,MAID,79468045,XEM,102037861,XEM,89044386,XEM,148270067,XEM,121744738,XEM,144774226,XEM,180135481,XEM,217024086,XMR,282854112,XMR,341259568,XMR,472832767,XMR,412624924,BCN,699215148,XMR,535614122,STRAT,1031727236,BTS,1020271205,MIOTA,1128105978,DASH,1276617821,MIOTA,1062473079,MIOTA,841888125,MIOTA,503034785,MIOTA,747894342,MIOTA,708182544,DASH,1414046356,MIOTA,2245063826,DASH,2207685200,XEM,2471765578,MIOTA,2067881448,XMR,1692133440,XMR,1415252170,MIOTA,1449189531,NEO,1786008072,NEO,1603285980,XMR,1444160850,BCC,1484069151,NEO,1804553623,XEM,1622780308,NEO,1752511644,MIOTA,2403288087,XMR,2516568366,MIOTA,5229847940,BTG,3821997423,DASH,8581257772,XEM,9396147250,XEM,9306424140,TRX,13126926720,XLM,11286323135,NEO,8521200867,NEO,9890158234,XLM,6954711728,NEO,6720961914,NEO,8279431038,XLM,6598593556,XLM,6684174191,XLM,5627531684,ADA,4048641446,XLM,4450858716,XLM,3832217995,XLM,3828497537,XLM,5395703686,XLM,6836208579,XLM,8513153683,XLM,7669224607,XLM,6981947652,XLM,6182640287,ADA,5018366614,XLM,5627963037,ADA,4585665033,ADA,4184110461,ADA,3440601749,ADA,3687036719,ADA,3769511002,ADA,3688436828,ADA,4414783776,ADA,4234227707,ADA,3415148670,ADA,2928981017,USDT,2723566208,USDT,2789981809,USDT,2835999243,USDT,2770161772,USDT,2759067551,USDT,2805051914,USDT,2807436765,USDT,2796926996,USDT,2480280110,USDT,2042260663,USDT,1923441257,ADA,1976402600,ADA,1982925939,USDT,1743307161,USDT,1821093130,USDT,1853398856,BSV,1702607764,BCH,1429835840,USDT,1886040853,USDT,1893629500,USDT,1910347641,LTC,1820214944,LTC,1873953844,TRX,1951984411,TRX,1696159966,TRX,1721025029,TRX,1588228527,XLM,1615486768,XLM,1675990127,USDT,2011853490,XLM,2102469254,XLM,2038105870,XLM,2072087795,XLM,2510903306,USDT,2431637598,USDT,2601017107,USDT,2829388044,USDT,2786657649,USDT,2765964070,USDT,2870362982,USDT,3092734490,BSV,3419756287,BSV,3304678227,BSV,3785005960,BSV,4237495802,USDT,3573328668,USDT,3710332355,EOS,3801248935,EOS,3997599997,EOS,3933409665,EOS,3928841375,EOS,3885696389,EOS,3436755575,EOS,3305131642,EOS,3047908480,BNB,3509171073,BNB,3203891493,BNB,3192478010,BNB,2380504960,BNB,2387329910,BNB,2847569964,EOS,2740115300,BNB,3008958175,EOS,3083125737,BNB,3185665329,BNB,3151297091
