Datetime,sp500,sp500RT,vix,vixRT
2017-11-01 00:00:00,2579.36,0.0,9.995,0.0
2017-11-01 01:00:00,2579.36,0.0,9.995,0.0
2017-11-01 02:00:00,2579.36,0.0,9.995,0.0
2017-11-01 03:00:00,2579.36,0.0,9.995,0.0
2017-11-01 04:00:00,2579.36,0.0,9.995,0.0
2017-11-01 05:00:00,2579.36,0.0,9.995,0.0
2017-11-01 06:00:00,2579.36,0.0,9.995,0.0
2017-11-01 07:00:00,2579.36,0.0,9.995,0.0
2017-11-01 08:00:00,2579.36,0.0,9.995,0.0
2017-11-01 09:00:00,2579.36,0.0,9.995,0.0
2017-11-01 10:00:00,2579.36,0.0,9.995,0.0
2017-11-01 11:00:00,2579.36,0.0,9.995,0.0
2017-11-01 12:00:00,2579.36,0.0,9.995,0.0
2017-11-01 13:00:00,2579.36,0.0,9.995,0.0
2017-11-01 14:00:00,2579.36,0.0,9.995,0.0
2017-11-01 15:00:00,2579.36,0.0,9.995,0.0
2017-11-01 16:00:00,2579.36,0.0,9.995,0.0
2017-11-01 17:00:00,2579.36,0.0,9.995,0.0
2017-11-01 18:00:00,2579.36,0.0,9.995,0.0
2017-11-01 19:00:00,2579.36,0.0,9.995,0.0
2017-11-01 20:00:00,2579.36,0.0,9.995,0.0
2017-11-01 21:00:00,2579.36,0.0,9.995,0.0
2017-11-01 22:00:00,2579.36,0.0,9.995,0.0
2017-11-01 23:00:00,2579.36,0.0,9.995,0.0
2017-11-02 00:00:00,2579.85,0.00018996960486306058,10.184999999999999,0.019009504752376172
2017-11-02 01:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 02:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 03:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 04:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 05:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 06:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 07:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 08:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 09:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 10:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 11:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 12:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 13:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 14:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 15:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 16:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 17:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 18:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 19:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 20:00:00,2579.85,0.0,10.184999999999999,0.0
2017-11-02 21:00:00,2579.85,0.0,10.184999999999999,0.0
