time,BTC,ETH,XRP,BCH,LTC,EOS,XMR,NEO,MIOTA,DASH,ETC,ZEC
11/1/2017 0:00,0.004616552,0.000808688,0.000756811,-0.007735247,0.003257624,0.005275842,0.003280764,0.006924716,0.007252007,-0.000199308,0,-0.008250463
11/1/2017 1:00,-0.003260047,-0.001121002,0,-0.006777628,0.000543232,-0.030928486,-0.000805153,0.008234873,-0.000258933,-0.003322799,-0.001905669,0.03205345
11/1/2017 2:00,-0.00122297,0.001155306,0.002529084,-0.00450557,-9.05E-05,-0.020283223,0.001843743,0.005218643,0.001685903,0.000198685,0,0.015499181
11/1/2017 3:00,0.005325147,0.001305548,0.001012658,-0.010410977,0.001269036,0.025167998,-0.001208494,-0.001258088,0.004690554,-0.002612189,0.001431298,-0.010119676
11/1/2017 4:00,0.001898724,-8.26E-05,-0.001769017,-0.002224372,-0.001448226,0.020772666,-0.005095614,-0.011020263,0.000391032,-0.002318559,0.0023912,-0.015507551
11/1/2017 5:00,-0.003136365,-0.002505439,-0.001009846,-0.015083799,-0.002257744,0.010198078,-0.000343407,0.004284184,-0.001041667,0.000917481,-0.001909308,-0.00606997
11/1/2017 6:00,-9.38E-05,0.000890883,-0.006770311,-0.030768251,-0.000180587,-0.00195733,0.001375516,0.010644056,0.001303781,0.00295906,-0.002380952,0.0003533
11/1/2017 7:00,-0.0032506,0.001503561,-0.003498251,-0.032967484,9.03E-05,-0.033606557,-0.003825293,0.005441683,0.012541254,-0.000306638,0.001908397,-0.004429824
11/1/2017 8:00,-0.011237687,0.001025454,0.007806598,-0.012090353,0.001628075,-0.008006005,0.000228428,0.016783475,0.002647253,-0.001207055,-0.004748338,0.013895928
11/1/2017 9:00,-0.010705626,0.009803922,0.007356672,0.014749171,0.005547976,0.018992989,0.00464716,0.009683426,-0.002903524,0.002220858,-0.002368546,0.027430948
11/1/2017 10:00,-0.002100105,0.009084014,0.008700102,-0.000987106,0.006223117,0.008225164,0.006467259,-0.004080119,0.003975089,0.006359705,0.003804089,0.01186063
11/1/2017 11:00,0.006548362,-0.00191761,0.005920206,-0.006537684,-0.000365932,-0.004350608,0.005691057,-0.000370782,0.002257636,0.006198007,0.004297994,-0.019168723
11/1/2017 12:00,0.006607046,-0.003102257,-0.001798561,0.006125511,-0.000822669,-0.01673377,0.003438028,-0.012449652,0.008977623,0.003044252,0.005763689,0.015067887
11/1/2017 13:00,-0.003740486,-0.002458975,-0.003329065,0.005539365,0.000274298,-0.031676413,-0.001222209,-0.008891308,0.000804613,-0.00146496,-0.004780115,0.018567112
11/1/2017 14:00,-0.005537648,0.001071722,-0.003318019,-0.00114583,0.001006773,-0.012274368,0.000524078,0.003459578,-0.0059984,-0.00259356,-0.001908397,0.003506227
11/1/2017 15:00,-0.002270995,0.005895531,0.004615385,-0.003722939,0.004227941,-0.011655566,0.004092849,0.007521556,0.004687291,0.003096259,0.007208073,-0.027330862
11/1/2017 16:00,-0.003092071,0.003549876,0.005673027,1.03E-05,0.001841621,-0.035281969,0.003756089,0.015651202,0.018551357,0.005693439,0.001925855,-0.013265394
11/1/2017 17:00,0.000227969,0.000913659,-0.000257798,0.001792706,-0.000460193,-0.02369217,0.004302723,0.005244428,0.009779614,0.001919917,0,0.005643316
11/1/2017 18:00,-0.000113971,-0.002363148,0.000773994,-0.007160393,-0.00091954,-0.05434322,-0.0041674,-0.002242571,0.002623947,-0.001548301,0.00144648,0.017474108
11/1/2017 19:00,0.000866933,-0.001079131,0.002846054,-0.006079831,-0.000918695,-0.111152959,-0.003800725,-0.007051401,-0.013084367,-0.003910697,0.001448576,0.018781742
11/1/2017 20:00,0.001691094,0.00309519,0.004940198,-0.009835405,0.003225806,-0.048768473,0.006,-0.007550645,-0.016619756,0.002005262,0.002420136,0.01176778
11/1/2017 21:00,-0.007597463,0.007600804,0.003915427,-0.018642192,0.008083248,0.002694207,0.006393559,0.001845018,0.004577891,0.004509083,0.001939864,0.01023644
11/1/2017 22:00,-0.012732579,0.010470122,0,-0.028998993,0.011275016,0.025794565,-0.003598183,0.009310987,0.012266594,0.001925605,0.009300049,-0.007668555
11/1/2017 23:00,-0.010289555,0.00833478,0.007362608,-0.000747678,0.012943752,0.008828996,0.003551767,0.021300875,0.010327733,0.006541429,0.004918839,0.005512509
11/2/2017 0:00,-0.00378236,0.000903751,0.009288747,0.026690024,0.015365288,0.010328638,0.012891234,0.025151102,0.013255197,0.007359291,0.001971414,0.005185707
11/2/2017 1:00,0.000522739,0.001758448,0.001594896,0.001409311,0.007006617,0.041564792,0.002343891,0.017255058,0.025028604,0.003523051,0.007447865,0.022865793
11/2/2017 2:00,-0.004317802,0.005408906,0.000798085,-0.013542548,0.000681663,-0.014457831,0.00331645,0.00438247,0.00560909,-0.000433129,0.001491795,0.023121976
11/2/2017 3:00,-0.002179797,0.004077615,0.00053234,-0.018539369,-0.001264345,0.0375,0.00631068,-0.006334125,-0.001866207,0.004198185,0.002492522,0.011135176
