,0,var
0,0.0,BTC_Volume
1,0.003110281163525901,Hacks
2,0.0,Pessimistic/Doubtful
3,0.0,Banks
4,-0.0,Selling
5,-0.001030425458060429,Market_manipulation
6,-0.0,(De-)centralisation
7,-0.0,Angry
8,-0.0018936891067147471,ETF
9,0.00031991787186085003,Leverage
10,-0.009529606273316138,Bottom
11,0.0031226178995084116,Institutional_money
12,0.013758567940351846,FOMO
13,0.0,Prediction
14,0.0,Adoption
15,-0.0,Fearful/Concerned
16,0.0,Portfolio
17,-0.008400089314906867,FUD_theme
18,-0.0,Whitepaper
19,-0.0,Announcements
20,-0.006931745747078026,Technical_analysis
21,-2.197715928155342e-06,Flippening
22,0.0,Community
23,-0.0,Investing/Trading
24,0.0,Euphoric/Excited
25,-0.0006482238646614288,Hodling
26,0.0,ICO
27,-0.03879908161222781,Bearish
28,0.006794607343161578,Going_short
29,0.0,Uncertain
30,0.0,Volume
31,-0.0,Risk
32,-1.4325346107602855e-05,Governance
33,-0.0,Ban
34,0.0,Cheap
35,-0.0,Short_term_trading
36,0.0,Fork
37,0.0,Progress
38,2.328044191124193e-05,Shilling
39,0.03848739438882749,Bullish
40,0.0,Happy
41,0.0,Bubble
42,-0.0,Bots
43,-0.0,Hopeful
44,-0.0,Bug
45,0.0004343254263222245,Open_source
46,0.0,Token_economics
47,0.003626519098189032,Security
48,-0.0,Marketing
49,-0.0,Bad_news
50,0.0,Due_diligence
51,0.005857356359628994,Team
52,0.0,Partnerships
53,-0.00031998989885984405,Pump_and_dump
54,-0.005556145755517066,Sad
55,-0.00024068969174688586,Panicking
56,0.0015747220450493121,Listing
57,-0.0,Regulation/Politics
58,-0.004317850745778546,Dip
59,-0.0,Launch
60,-0.00021994634315911828,FOMO_theme
61,0.0,Advice/Support
62,-4.179232808788783e-05,Rebranding
63,0.0,Wallet
64,-0.0,Good_news
65,-0.0,Problems_and_issues
66,-0.0,Mining
67,-0.0,Waiting
68,0.0,Learning
69,0.0,Scaling
70,0.004430664591381969,Fees
71,0.0004808933106793629,Roadmap
72,-9.266849177275681e-05,Recovery
73,-0.0,Technology
74,-0.0,Mistrustful
75,0.005772323562633933,Marketcap
76,0.014352758525562288,Positive
77,-0.0,Tax
78,-0.0,Long_term_investing
79,0.0,Strategy
80,0.0,Competition
81,-0.0017538741959936186,Whales
82,0.0005348831977089887,Correction
83,0.0002473120632652256,Stablecoin
84,-0.0,Buying
85,0.0,Warning
86,0.00026247292972734955,Annoyed/Frustrated
87,0.0,Price
88,0.0,Use_case/Applications
89,0.001673845238952053,Rumor
90,-0.0,Scam/Fraud
91,0.0,Airdrop
92,0.0,Optimistic
93,-0.0,Negative
